,time_received,counts,ti
271,1643096455.393902,120,2022-01-25 07:40:55.393902080
282,1643096456.377817,120,2022-01-25 07:40:56.377816832
395,1643098775.614321,50,2022-01-25 08:19:35.614320896
387,1643291924.096224,70,2022-01-27 13:58:44.096224000
310,1643369106.319547,120,2022-01-28 11:25:06.319546880
174,1643447608.427119,120,2022-01-29 09:13:28.427119104
173,1643447609.555442,120,2022-01-29 09:13:29.555442176
384,1643447610.42294,90,2022-01-29 09:13:30.422939904
351,1643625778.290926,120,2022-01-31 10:42:58.290926080
352,1643625779.30703,120,2022-01-31 10:42:59.307030016
353,1643625780.314648,120,2022-01-31 10:43:00.314647808
354,1643625781.307178,120,2022-01-31 10:43:01.307177984
355,1643625782.55561,120,2022-01-31 10:43:02.555609856
356,1643625783.569913,120,2022-01-31 10:43:03.569912832
357,1643625784.528343,120,2022-01-31 10:43:04.528343040
358,1643625785.636799,120,2022-01-31 10:43:05.636798976
359,1643625786.651029,120,2022-01-31 10:43:06.651028992
360,1643625787.633773,120,2022-01-31 10:43:07.633773056
308,1643625788.600549,120,2022-01-31 10:43:08.600548864
293,1643626372.277494,120,2022-01-31 10:52:52.277494016
225,1643626672.222092,120,2022-01-31 10:57:52.222092032
291,1643626673.32862,120,2022-01-31 10:57:53.328620032
227,1643626674.457342,120,2022-01-31 10:57:54.457341952
228,1643626972.635032,120,2022-01-31 11:02:52.635032064
229,1643626973.582429,120,2022-01-31 11:02:53.582428928
230,1643626974.608465,120,2022-01-31 11:02:54.608464896
231,1643626975.626721,120,2022-01-31 11:02:55.626721024
232,1643626976.65297,120,2022-01-31 11:02:56.652969984
233,1643626977.563968,120,2022-01-31 11:02:57.563968000
234,1643626978.564557,120,2022-01-31 11:02:58.564557056
235,1643626979.68659,120,2022-01-31 11:02:59.686589952
383,1643626980.490761,90,2022-01-31 11:03:00.490760960
390,1643687992.926843,60,2022-02-01 03:59:52.926842880
386,1643693393.71557,70,2022-02-01 05:29:53.715569920
399,1643705393.669896,50,2022-02-01 08:49:53.669895936
262,1643813637.146244,120,2022-02-02 14:53:57.146244096
263,1643813638.073328,120,2022-02-02 14:53:58.073328128
264,1643813639.096311,120,2022-02-02 14:53:59.096311040
265,1643813640.16246,120,2022-02-02 14:54:00.162460160
266,1643813641.333843,120,2022-02-02 14:54:01.333842944
267,1643813642.350539,120,2022-02-02 14:54:02.350539008
268,1643813643.378894,120,2022-02-02 14:54:03.378894080
388,1643813644.039975,60,2022-02-02 14:54:04.039974912
261,1643981243.854757,120,2022-02-04 13:27:23.854757120
260,1643981244.8453,120,2022-02-04 13:27:24.845299968
259,1643981245.777503,120,2022-02-04 13:27:25.777502976
258,1643981249.535567,120,2022-02-04 13:27:29.535567104
257,1644029880.967957,120,2022-02-05 02:58:00.967956992
256,1644029881.987596,120,2022-02-05 02:58:01.987596032
255,1644029883.08795,120,2022-02-05 02:58:03.087950080
254,1644029884.02447,120,2022-02-05 02:58:04.024470016
253,1644029884.956024,120,2022-02-05 02:58:04.956023808
252,1644029885.89608,120,2022-02-05 02:58:05.896080128
251,1644029886.883127,120,2022-02-05 02:58:06.883127040
250,1644029887.998672,120,2022-02-05 02:58:07.998672128
269,1644029889.133932,120,2022-02-05 02:58:09.133932032
270,1644029890.083993,120,2022-02-05 02:58:10.083992832
389,1644034977.21687,60,2022-02-05 04:22:57.216870144
290,1644243839.718035,120,2022-02-07 14:23:59.718034944
289,1644243840.818536,120,2022-02-07 14:24:00.818535936
288,1644243842.048218,120,2022-02-07 14:24:02.048218112
287,1644243843.059026,120,2022-02-07 14:24:03.059025920
286,1644243844.018623,120,2022-02-07 14:24:04.018623232
285,1644243845.123977,120,2022-02-07 14:24:05.123976960
284,1644243846.148802,120,2022-02-07 14:24:06.148802048
283,1644243847.164965,120,2022-02-07 14:24:07.164964864
281,1644243848.241718,120,2022-02-07 14:24:08.241718016
272,1644243849.224508,120,2022-02-07 14:24:09.224508160
280,1644243850.203196,120,2022-02-07 14:24:10.203196160
279,1644243851.165067,120,2022-02-07 14:24:11.165067008
278,1644243852.114392,120,2022-02-07 14:24:12.114392064
277,1644243853.130588,120,2022-02-07 14:24:13.130588160
276,1644243854.080848,120,2022-02-07 14:24:14.080847872
275,1644243855.140753,120,2022-02-07 14:24:15.140753152
274,1644243856.077027,120,2022-02-07 14:24:16.077027072
273,1644243857.049405,120,2022-02-07 14:24:17.049405184
249,1644243858.023275,120,2022-02-07 14:24:18.023275008
248,1644243858.952952,120,2022-02-07 14:24:18.952951808
382,1644243859.863179,110,2022-02-07 14:24:19.863179008
247,1644336539.263145,120,2022-02-08 16:08:59.263144960
246,1644336540.262239,120,2022-02-08 16:09:00.262238976
222,1644336541.301366,120,2022-02-08 16:09:01.301366016
221,1644336542.521445,120,2022-02-08 16:09:02.521445120
220,1644336543.549074,120,2022-02-08 16:09:03.549073920
219,1644336544.663821,120,2022-02-08 16:09:04.663821056
218,1644336545.686582,120,2022-02-08 16:09:05.686582016
217,1644336546.609755,120,2022-02-08 16:09:06.609755136
216,1644336547.56633,120,2022-02-08 16:09:07.566329856
215,1644336548.560456,120,2022-02-08 16:09:08.560455936
214,1644336549.519246,120,2022-02-08 16:09:09.519246080
213,1644336550.495525,120,2022-02-08 16:09:10.495524864
212,1644336551.436295,120,2022-02-08 16:09:11.436294912
211,1644336552.39312,120,2022-02-08 16:09:12.393120000
210,1644336553.463893,120,2022-02-08 16:09:13.463892992
209,1644336554.424646,120,2022-02-08 16:09:14.424645888
208,1644336555.435821,120,2022-02-08 16:09:15.435821056
207,1644336556.386001,120,2022-02-08 16:09:16.386001152
206,1644336557.357869,120,2022-02-08 16:09:17.357868800
205,1644336558.315967,120,2022-02-08 16:09:18.315966976
204,1644336559.312942,120,2022-02-08 16:09:19.312942080
223,1644336560.349052,120,2022-02-08 16:09:20.349051904
203,1644336561.363564,120,2022-02-08 16:09:21.363564032
224,1644336562.386009,120,2022-02-08 16:09:22.386009088
226,1644374341.541369,120,2022-02-09 02:39:01.541369088
245,1644374342.470735,120,2022-02-09 02:39:02.470735104
244,1644374343.414172,120,2022-02-09 02:39:03.414171904
243,1644374344.493449,120,2022-02-09 02:39:04.493448960
242,1644374345.546615,120,2022-02-09 02:39:05.546614784
241,1644374346.629215,120,2022-02-09 02:39:06.629214976
240,1644374347.772251,120,2022-02-09 02:39:07.772250880
239,1644374348.892892,120,2022-02-09 02:39:08.892891904
238,1644374349.927184,120,2022-02-09 02:39:09.927184128
237,1644374350.887245,120,2022-02-09 02:39:10.887245056
391,1644374351.573824,60,2022-02-09 02:39:11.573824000
350,1645067370.993706,120,2022-02-17 03:09:30.993705984
349,1645067372.093741,120,2022-02-17 03:09:32.093741056
348,1645067373.071588,120,2022-02-17 03:09:33.071588096
347,1645067374.039328,120,2022-02-17 03:09:34.039328000
346,1645067375.027713,120,2022-02-17 03:09:35.027713024
345,1645067376.106578,120,2022-02-17 03:09:36.106578176
344,1645067377.067905,120,2022-02-17 03:09:37.067905024
362,1645067378.183699,120,2022-02-17 03:09:38.183698944
342,1645067379.110294,120,2022-02-17 03:09:39.110294016
361,1645067380.206061,120,2022-02-17 03:09:40.206060800
341,1645067381.219749,120,2022-02-17 03:09:41.219748864
380,1645067382.16075,120,2022-02-17 03:09:42.160749824
379,1645067383.113659,120,2022-02-17 03:09:43.113658880
373,1645067384.192973,120,2022-02-17 03:09:44.192972800
372,1645067385.140627,120,2022-02-17 03:09:45.140626944
371,1645067386.129674,120,2022-02-17 03:09:46.129673984
369,1645067387.119212,120,2022-02-17 03:09:47.119212032
368,1645067388.079425,120,2022-02-17 03:09:48.079425024
367,1645067389.171653,120,2022-02-17 03:09:49.171653120
366,1645067390.139074,120,2022-02-17 03:09:50.139074048
381,1645067392.111514,120,2022-02-17 03:09:52.111514112
363,1645067393.391403,120,2022-02-17 03:09:53.391403008
364,1645067394.459546,120,2022-02-17 03:09:54.459546112
365,1645067395.459462,120,2022-02-17 03:09:55.459461888
370,1645067396.630507,120,2022-02-17 03:09:56.630507008
374,1645067397.697939,120,2022-02-17 03:09:57.697938944
375,1645067398.751241,120,2022-02-17 03:09:58.751240960
376,1645067399.767118,120,2022-02-17 03:09:59.767118080
377,1645067400.771324,120,2022-02-17 03:10:00.771323904
378,1645067401.773963,120,2022-02-17 03:10:01.773963008
343,1645067402.753963,120,2022-02-17 03:10:02.753963008
340,1645067403.749024,120,2022-02-17 03:10:03.749024000
305,1645067404.73686,120,2022-02-17 03:10:04.736860160
338,1645067407.225845,120,2022-02-17 03:10:07.225844992
314,1645067408.645994,120,2022-02-17 03:10:08.645993984
313,1645067409.586019,120,2022-02-17 03:10:09.586019072
312,1645067410.556832,120,2022-02-17 03:10:10.556832000
311,1645067411.620186,120,2022-02-17 03:10:11.620186112
309,1645067412.559347,120,2022-02-17 03:10:12.559346944
339,1645067413.530481,120,2022-02-17 03:10:13.530481152
307,1645067414.643185,120,2022-02-17 03:10:14.643184896
306,1645067415.858017,120,2022-02-17 03:10:15.858017024
304,1645067416.859161,120,2022-02-17 03:10:16.859160832
294,1645067417.818896,120,2022-02-17 03:10:17.818896128
298,1645067418.82571,120,2022-02-17 03:10:18.825710080
61,1645067419.868684,120,2022-02-17 03:10:19.868684032
50,1645067420.962313,120,2022-02-17 03:10:20.962312960
4,1645067422.017521,120,2022-02-17 03:10:22.017520896
3,1645067423.148759,120,2022-02-17 03:10:23.148758784
2,1645067424.16099,120,2022-02-17 03:10:24.160989952
24,1645067425.156719,120,2022-02-17 03:10:25.156718848
25,1645067426.134617,120,2022-02-17 03:10:26.134617088
26,1645067427.190205,120,2022-02-17 03:10:27.190205184
27,1645067428.132936,120,2022-02-17 03:10:28.132935936
48,1645067429.186003,120,2022-02-17 03:10:29.186002944
47,1645067430.274472,120,2022-02-17 03:10:30.274471936
46,1645067431.192327,120,2022-02-17 03:10:31.192326912
45,1645067432.180568,120,2022-02-17 03:10:32.180568064
44,1645067433.139319,120,2022-02-17 03:10:33.139319040
43,1645067434.093803,120,2022-02-17 03:10:34.093803008
42,1645067435.123205,120,2022-02-17 03:10:35.123204864
41,1645067436.208687,120,2022-02-17 03:10:36.208687104
40,1645067437.166385,120,2022-02-17 03:10:37.166384896
39,1645067438.166746,120,2022-02-17 03:10:38.166745856
38,1645067439.17263,120,2022-02-17 03:10:39.172630016
37,1645067440.139739,120,2022-02-17 03:10:40.139739136
36,1645067441.273957,120,2022-02-17 03:10:41.273957120
35,1645067442.460523,120,2022-02-17 03:10:42.460523008
34,1645067445.922604,120,2022-02-17 03:10:45.922604032
33,1645067447.147068,120,2022-02-17 03:10:47.147067904
32,1645067448.122016,120,2022-02-17 03:10:48.122016000
31,1645067449.111404,120,2022-02-17 03:10:49.111404032
30,1645067450.090331,120,2022-02-17 03:10:50.090331136
29,1645067451.265837,120,2022-02-17 03:10:51.265837056
28,1645067452.227428,120,2022-02-17 03:10:52.227427840
99,1645067453.25375,120,2022-02-17 03:10:53.253750016
13,1645067454.337995,120,2022-02-17 03:10:54.337995008
100,1645067455.299289,120,2022-02-17 03:10:55.299289088
114,1645067456.286921,120,2022-02-17 03:10:56.286920960
172,1645067457.259452,120,2022-02-17 03:10:57.259452160
171,1645067458.316391,120,2022-02-17 03:10:58.316390912
170,1645067459.500937,120,2022-02-17 03:10:59.500936960
169,1645067460.592308,120,2022-02-17 03:11:00.592307968
155,1645067461.643685,120,2022-02-17 03:11:01.643685120
180,1645067462.863158,120,2022-02-17 03:11:02.863158016
179,1645067463.932927,120,2022-02-17 03:11:03.932926976
177,1645067464.92657,120,2022-02-17 03:11:04.926569984
152,1645067465.907975,120,2022-02-17 03:11:05.907974912
151,1645067466.870149,120,2022-02-17 03:11:06.870148864
150,1645067467.855716,120,2022-02-17 03:11:07.855716096
124,1645067468.822905,120,2022-02-17 03:11:08.822905088
123,1645067472.012212,120,2022-02-17 03:11:12.012211968
122,1645067473.261581,120,2022-02-17 03:11:13.261581056
121,1645067476.02326,120,2022-02-17 03:11:16.023260160
120,1645067477.255819,120,2022-02-17 03:11:17.255819008
119,1645067478.197312,120,2022-02-17 03:11:18.197312000
149,1645067479.217438,120,2022-02-17 03:11:19.217437952
200,1645067480.196866,120,2022-02-17 03:11:20.196866048
292,1645067481.187328,120,2022-02-17 03:11:21.187328000
129,1645067482.296106,120,2022-02-17 03:11:22.296105984
130,1645067489.071942,120,2022-02-17 03:11:29.071942144
131,1645067490.048404,120,2022-02-17 03:11:30.048403968
132,1645067490.991914,120,2022-02-17 03:11:30.991913984
133,1645067491.955083,120,2022-02-17 03:11:31.955083008
134,1645067492.958746,120,2022-02-17 03:11:32.958745856
135,1645067493.905383,120,2022-02-17 03:11:33.905383168
136,1645067494.989919,120,2022-02-17 03:11:34.989918976
137,1645067495.966192,120,2022-02-17 03:11:35.966192128
138,1645067496.914977,120,2022-02-17 03:11:36.914977024
139,1645067497.918059,120,2022-02-17 03:11:37.918059008
140,1645067498.882935,120,2022-02-17 03:11:38.882935040
141,1645067499.909438,120,2022-02-17 03:11:39.909437952
142,1645067500.968675,120,2022-02-17 03:11:40.968674816
143,1645067501.985858,120,2022-02-17 03:11:41.985858048
144,1645067502.999286,120,2022-02-17 03:11:42.999286016
145,1645067504.012812,120,2022-02-17 03:11:44.012811776
146,1645067505.073396,120,2022-02-17 03:11:45.073395968
147,1645067506.191131,120,2022-02-17 03:11:46.191131136
148,1645067507.324871,120,2022-02-17 03:11:47.324871168
0,1645067508.301506,120,2022-02-17 03:11:48.301506048
128,1645067509.312711,120,2022-02-17 03:11:49.312710912
127,1645067530.756758,120,2022-02-17 03:12:10.756758016
126,1645067531.828496,120,2022-02-17 03:12:11.828495872
125,1645067532.932242,120,2022-02-17 03:12:12.932241920
103,1645067533.928264,120,2022-02-17 03:12:13.928263936
104,1645067534.88494,120,2022-02-17 03:12:14.884940032
105,1645067535.894583,120,2022-02-17 03:12:15.894583040
106,1645067536.99004,120,2022-02-17 03:12:16.990040064
107,1645067537.933241,120,2022-02-17 03:12:17.933240832
108,1645067539.029896,120,2022-02-17 03:12:19.029895936
109,1645067540.105446,120,2022-02-17 03:12:20.105446144
110,1645067541.092975,120,2022-02-17 03:12:21.092974848
111,1645067542.108728,120,2022-02-17 03:12:22.108727808
112,1645067543.05793,120,2022-02-17 03:12:23.057929984
102,1645067544.041757,120,2022-02-17 03:12:24.041757184
113,1645067545.034357,120,2022-02-17 03:12:25.034356992
115,1645067546.040517,120,2022-02-17 03:12:26.040517120
116,1645067547.115068,120,2022-02-17 03:12:27.115067904
117,1645067548.1983,120,2022-02-17 03:12:28.198299904
118,1645067549.21706,120,2022-02-17 03:12:29.217060096
181,1645192961.034615,120,2022-02-18 14:02:41.034615040
182,1645192962.132059,120,2022-02-18 14:02:42.132059136
183,1645192963.079658,120,2022-02-18 14:02:43.079657984
184,1645192964.082383,120,2022-02-18 14:02:44.082382848
185,1645192965.184637,120,2022-02-18 14:02:45.184637184
186,1645192966.129645,120,2022-02-18 14:02:46.129645056
187,1645192967.138909,120,2022-02-18 14:02:47.138909184
188,1645192968.165301,120,2022-02-18 14:02:48.165300992
189,1645192969.114661,120,2022-02-18 14:02:49.114660864
190,1645192970.124209,120,2022-02-18 14:02:50.124208896
191,1645192972.61135,120,2022-02-18 14:02:52.611350016
192,1645192974.008042,120,2022-02-18 14:02:54.008041984
193,1645192975.013925,120,2022-02-18 14:02:55.013925120
194,1645192976.07585,120,2022-02-18 14:02:56.075849984
195,1645192977.186581,120,2022-02-18 14:02:57.186580992
196,1645192978.22736,120,2022-02-18 14:02:58.227360000
197,1645192979.333458,120,2022-02-18 14:02:59.333457920
198,1645192980.377886,120,2022-02-18 14:03:00.377885952
199,1645192981.512846,120,2022-02-18 14:03:01.512846080
178,1645192982.608962,120,2022-02-18 14:03:02.608962048
176,1645192983.572873,120,2022-02-18 14:03:03.572873216
153,1645192984.658123,120,2022-02-18 14:03:04.658123008
175,1645192985.620044,120,2022-02-18 14:03:05.620044032
154,1645192986.706228,120,2022-02-18 14:03:06.706227968
156,1645242463.083021,120,2022-02-19 03:47:43.083020800
157,1645242464.189586,120,2022-02-19 03:47:44.189585920
158,1645242465.310216,120,2022-02-19 03:47:45.310215936
159,1645242466.337593,120,2022-02-19 03:47:46.337593088
160,1645242468.624571,120,2022-02-19 03:47:48.624571136
161,1645242471.627706,120,2022-02-19 03:47:51.627706112
162,1645242472.867365,120,2022-02-19 03:47:52.867364864
163,1645242473.820975,120,2022-02-19 03:47:53.820975104
164,1645242474.816382,120,2022-02-19 03:47:54.816381952
165,1645242475.768209,120,2022-02-19 03:47:55.768208896
166,1645242476.871332,120,2022-02-19 03:47:56.871331840
167,1645242479.649061,120,2022-02-19 03:47:59.649060864
168,1645242480.955647,120,2022-02-19 03:48:00.955646976
385,1645242481.84574,90,2022-02-19 03:48:01.845740032
5,1645526457.031302,120,2022-02-22 10:40:57.031301888
6,1645526458.158157,120,2022-02-22 10:40:58.158157056
7,1645526459.46394,120,2022-02-22 10:40:59.463939840
8,1645526460.865276,120,2022-02-22 10:41:00.865276160
9,1645526462.15366,120,2022-02-22 10:41:02.153660160
10,1645526465.235101,120,2022-02-22 10:41:05.235100928
11,1645526470.561145,120,2022-02-22 10:41:10.561145088
1,1645526471.806143,120,2022-02-22 10:41:11.806142976
12,1645526472.921206,120,2022-02-22 10:41:12.921206016
14,1645526475.685415,120,2022-02-22 10:41:15.685414912
15,1645526476.911994,120,2022-02-22 10:41:16.911993856
16,1645526479.468719,120,2022-02-22 10:41:19.468719104
17,1645526483.571924,120,2022-02-22 10:41:23.571923968
18,1645526484.763116,120,2022-02-22 10:41:24.763115776
19,1645526486.033876,120,2022-02-22 10:41:26.033875968
20,1645526491.366417,120,2022-02-22 10:41:31.366416896
21,1645526492.597744,120,2022-02-22 10:41:32.597743872
22,1645526493.814034,120,2022-02-22 10:41:33.814033920
23,1645526495.092166,120,2022-02-22 10:41:35.092165888
49,1645526497.513556,120,2022-02-22 10:41:37.513555968
51,1645526498.735937,120,2022-02-22 10:41:38.735937024
76,1645526500.011113,120,2022-02-22 10:41:40.011112960
78,1645526501.292763,120,2022-02-22 10:41:41.292762880
79,1645526502.426264,120,2022-02-22 10:41:42.426264064
80,1645526503.642133,120,2022-02-22 10:41:43.642132992
81,1645526507.733784,120,2022-02-22 10:41:47.733784064
82,1645526508.922997,120,2022-02-22 10:41:48.922996992
83,1645526510.127962,120,2022-02-22 10:41:50.127962112
84,1645526512.290732,120,2022-02-22 10:41:52.290732032
85,1645526513.563402,120,2022-02-22 10:41:53.563401984
86,1645526514.823203,120,2022-02-22 10:41:54.823203072
87,1645526516.070257,120,2022-02-22 10:41:56.070256896
88,1645526517.279149,120,2022-02-22 10:41:57.279149056
89,1645526519.325728,120,2022-02-22 10:41:59.325728000
90,1645526520.542009,120,2022-02-22 10:42:00.542009088
91,1645526521.796047,120,2022-02-22 10:42:01.796046848
92,1645526522.999879,120,2022-02-22 10:42:02.999878912
93,1645526526.761631,120,2022-02-22 10:42:06.761630976
94,1645526528.408228,120,2022-02-22 10:42:08.408227840
95,1645526529.662261,120,2022-02-22 10:42:09.662260992
96,1645526531.717717,120,2022-02-22 10:42:11.717716992
97,1645526532.938133,120,2022-02-22 10:42:12.938132992
98,1645526534.170815,120,2022-02-22 10:42:14.170814976
77,1645526535.416151,120,2022-02-22 10:42:15.416151040
75,1645526536.622543,120,2022-02-22 10:42:16.622543104
52,1645526537.847737,120,2022-02-22 10:42:17.847737088
74,1645526538.985957,120,2022-02-22 10:42:18.985956864
53,1645526540.222963,120,2022-02-22 10:42:20.222963200
54,1645526541.485142,120,2022-02-22 10:42:21.485142016
55,1645526542.696601,120,2022-02-22 10:42:22.696600832
56,1645526543.874081,120,2022-02-22 10:42:23.874081024
57,1645526545.173773,120,2022-02-22 10:42:25.173773056
58,1645526546.352648,120,2022-02-22 10:42:26.352647936
59,1645526547.572409,120,2022-02-22 10:42:27.572408832
60,1645526805.520656,120,2022-02-22 10:46:45.520656128
62,1646284659.025234,120,2022-03-03 05:17:39.025233920
63,1646284660.027871,120,2022-03-03 05:17:40.027870976
64,1646284661.053769,120,2022-03-03 05:17:41.053769216
65,1646284662.116547,120,2022-03-03 05:17:42.116547072
66,1646284663.196613,120,2022-03-03 05:17:43.196613120
67,1646284664.323378,120,2022-03-03 05:17:44.323378176
68,1646284665.352263,120,2022-03-03 05:17:45.352262912
69,1646284666.373953,120,2022-03-03 05:17:46.373953024
70,1646284667.496405,120,2022-03-03 05:17:47.496404992
71,1646284668.486634,120,2022-03-03 05:17:48.486633984
72,1646284669.465824,120,2022-03-03 05:17:49.465824000
73,1646284670.467338,120,2022-03-03 05:17:50.467337984
201,1646284671.538789,120,2022-03-03 05:17:51.538789120
101,1646284672.723572,120,2022-03-03 05:17:52.723571968
202,1646284673.764082,120,2022-03-03 05:17:53.764081920
236,1646284674.887554,120,2022-03-03 05:17:54.887554048
319,1646284675.996091,120,2022-03-03 05:17:55.996090880
320,1646284677.008255,120,2022-03-03 05:17:57.008254976
321,1646284678.046229,120,2022-03-03 05:17:58.046228992
322,1646284679.035258,120,2022-03-03 05:17:59.035258112
323,1646284680.160256,120,2022-03-03 05:18:00.160256000
324,1646284681.216714,120,2022-03-03 05:18:01.216713984
325,1646284682.354182,120,2022-03-03 05:18:02.354181888
326,1646284683.386287,120,2022-03-03 05:18:03.386286848
327,1646284684.359506,120,2022-03-03 05:18:04.359505920
328,1646284685.465305,120,2022-03-03 05:18:05.465305088
329,1646284686.560497,120,2022-03-03 05:18:06.560497152
330,1646284687.579545,120,2022-03-03 05:18:07.579545088
331,1646284688.657734,120,2022-03-03 05:18:08.657733888
332,1646284689.723106,120,2022-03-03 05:18:09.723105792
333,1646284690.838135,120,2022-03-03 05:18:10.838135040
334,1646284691.809277,120,2022-03-03 05:18:11.809277184
335,1646284692.916293,120,2022-03-03 05:18:12.916292864
336,1646284693.928812,120,2022-03-03 05:18:13.928812032
337,1646284694.94807,120,2022-03-03 05:18:14.948070144
318,1646284695.969513,120,2022-03-03 05:18:15.969512960
317,1646284697.038011,120,2022-03-03 05:18:17.038011136
316,1646284698.213309,120,2022-03-03 05:18:18.213308928
315,1646284699.251671,120,2022-03-03 05:18:19.251671040
295,1646284700.284228,120,2022-03-03 05:18:20.284228096
296,1646284701.288097,120,2022-03-03 05:18:21.288097024
297,1646284702.345016,120,2022-03-03 05:18:22.345016064
299,1646284703.484715,120,2022-03-03 05:18:23.484715008
300,1646284704.577734,120,2022-03-03 05:18:24.577733888
301,1646284705.601308,120,2022-03-03 05:18:25.601308160
302,1646284706.559702,120,2022-03-03 05:18:26.559702016
303,1646284707.649156,120,2022-03-03 05:18:27.649156096
401,1647529615.238618,50,2022-03-17 15:06:55.238617856
400,1647529618.745699,50,2022-03-17 15:06:58.745698816
396,1647742241.134315,50,2022-03-20 02:10:41.134315008
402,1647742245.616279,50,2022-03-20 02:10:45.616278784
392,1647883498.779202,50,2022-03-21 17:24:58.779202048
394,1648018383.59609,50,2022-03-23 06:53:03.596090112
398,1648018389.095627,50,2022-03-23 06:53:09.095627008
393,1649934302.558797,50,2022-04-14 11:05:02.558796800
397,1649934307.011535,50,2022-04-14 11:05:07.011534848
